lat_maxs,lat_mids,lat_mins,area_km2_545,area_km2_540,area_km2_535,area_km2_530,area_km2_525,area_km2_520,area_km2_515,area_km2_510,area_km2_505,area_km2_500,area_km2_495,area_km2_490,area_km2_485,area_km2_480,area_km2_475,area_km2_470,area_km2_465,area_km2_460,area_km2_455,area_km2_450,area_km2_445,area_km2_440,area_km2_435,area_km2_430,area_km2_425,area_km2_420,area_km2_415,area_km2_410,area_km2_405,area_km2_400,area_km2_395,area_km2_390,area_km2_385,area_km2_380,area_km2_375,area_km2_370,area_km2_365,area_km2_360,area_km2_355,area_km2_350,area_km2_345,area_km2_340,area_km2_335,area_km2_330,area_km2_325,area_km2_320,area_km2_315,area_km2_310,area_km2_305,area_km2_300,area_km2_295,area_km2_290,area_km2_285,area_km2_280,area_km2_275,area_km2_270,area_km2_265,area_km2_260,area_km2_255,area_km2_250,area_km2_245,area_km2_240,area_km2_235,area_km2_230,area_km2_225,area_km2_220,area_km2_215,area_km2_210,area_km2_205,area_km2_200,area_km2_195,area_km2_190,area_km2_185,area_km2_180,area_km2_175,area_km2_170,area_km2_165,area_km2_160,area_km2_155,area_km2_150,area_km2_145,area_km2_140,area_km2_135,area_km2_130,area_km2_125,area_km2_120,area_km2_115,area_km2_110,area_km2_105,area_km2_100,area_km2_95,area_km2_90,area_km2_85,area_km2_80,area_km2_75,area_km2_70,area_km2_65,area_km2_60,area_km2_55,area_km2_50,area_km2_45,area_km2_40,area_km2_35,area_km2_30,area_km2_25,area_km2_20,area_km2_15,area_km2_10,area_km2_5,area_km2_0
5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2641377.281846215,2735077.332549029,2688449.7678829646,2657396.109874175,2612599.6166133527,2369077.6809686283,1876182.733269495,996727.7849810008,402470.5022461034,93782.84253353976,0.0,0.0,18354.138802335925,21588.57222227592,428128.0529677246,1613990.469843132,2241795.803368707,2191400.5409556367,1281822.2900656704,528968.414509091,10340.466914233155,0.0,0.0,0.0,0.0,0.0,3083234.9959087167,3195195.5600689333,3246789.0740633113,3304749.0262311385,3289355.0027727317,3281807.9183563935,3262832.6026660805,3147698.9591792906,2936474.8740979247,2416369.734323472,1769106.369643012,2085585.3595915986,2478999.287586543,1438203.4881142685,511290.0639922592,456923.3276159343,420369.1684380468,420369.1684380288,420369.1684380287,406747.96902893303,350775.64609118126,104896.40132570818,1876.3594909313153,0.0,0.0,649345.3476813616,693883.1634599727,273025.02803438914,51077.603237665484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328056.990068689,2538273.072677885,2956693.33905928,2047844.8125482777,3030317.8237913903,2160452.5622783247,2893213.967328755,2273986.0230011176,3021316.712178477,3080602.7359781796,3142298.7489610314,3252193.7626228323,3341365.735845469,3302928.9502701885,2743883.146587729,3440794.901204322,3529038.339938636,2756965.0879943287,2708376.739477847,3036417.5709803235,2675643.029443263,2603931.8486073166,2862894.047955997,2839554.8792400225,2870537.3331016097,2922506.2137243804,2890604.039353096,2749871.1967414375,2595415.250350663,2498344.662991994,3131482.867505806,3173414.144508034,2781933.710263717,2633925.8978364747,3081775.1241828604,3013687.7178928554,2924184.2176140063,2802920.522164989,1989527.5744973347,2591995.6543186763,2709786.0443120957
10,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771282.387150723,714610.0495570195,741088.9809226319,763517.433143402,819861.7139159159,1016760.253174674,1429637.7347881424,1621655.5441090232,1078990.476381537,646303.5443977844,284424.3870176935,206436.68156566712,191331.4945890759,928998.2432819968,1415190.994240502,1135904.1380340606,1156020.4364529543,1072803.297059908,1148960.5812949492,1087241.3693575507,855977.4219639222,518591.84007271234,291094.1063353828,322921.0405034894,408308.0092148454,381354.9266716468,2176766.0594650214,1943230.8238279806,1889593.6122630243,1906583.5538420556,1945627.5334406416,2037349.4429537938,2107880.8999727736,2280885.6951258983,2204201.8106751856,1926813.2036361701,1673095.259454106,1805083.5729108,2110882.58429351,1344252.4842589695,1253998.6966728943,818083.5503836828,417197.7819560245,276780.80820120854,157404.03857402538,107853.62494319324,107565.452740904,315466.5495873436,415833.05579042423,165360.88587712994,5385.648254116344,55230.61314254777,74234.28743772463,488572.04614378995,212988.1125931208,26935.775385769786,39013.03841402789,0.6431945002628701,0.0,0.0,0.0,0.0,2827607.9965294115,2803045.2488534185,2516798.4299979336,2538575.930807601,2594304.226054579,2664015.1903606676,2640091.2286605486,2650722.4039518265,2701956.6303514712,2729367.5149615724,2708515.0252352534,2875860.9786401726,2935809.5388524896,2917793.2909888243,3398534.004695082,3336199.9701345665,3178692.9107264774,3224210.0508678476,3289420.644062942,3235586.6585486885,2776858.9370245878,2541033.6452097134,2675829.701955231,2680772.840409454,2673161.212773972,2452368.3613377516,2418824.192649597,2471940.7733819056,2400911.8315555835,2179697.6904636715,2638142.0505997175,2634041.477310756,2893861.031961888,2069280.4791162712,3394874.7764060358,3491185.028942431,3332268.5566417472,3855517.473211851,4103415.1165971635,4212506.315844642,3997843.5709191533
15,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128942.59534641216,94835.48141600311,115109.57291709827,118598.35034606012,115597.2277699062,57610.36517377218,182950.0787075832,767159.6968461691,1593574.9088492268,1623161.8652906597,1201393.1432874922,1266843.8647998394,1391028.8156361436,1410069.9505578408,1107292.0576719244,785146.7310132179,72938.4574471986,166277.09791575916,809689.3185351568,1177067.356730097,1033929.28608138,1050582.7500752304,1071321.8857082136,998456.8547652835,990508.7123116371,992409.8592896449,1897780.307267033,1670978.8630744354,1388142.12180413,1220022.1181477462,1171048.9683282399,742509.9481744627,557320.6286120954,487571.5466771861,750083.9308637566,1328407.7574144127,1530862.6884493404,1400565.1963390927,1059440.2369896069,2027029.4263619033,1273458.563995278,1115343.5290783732,1025941.4097277223,1004343.511453015,957361.2312012244,913954.7322528311,864697.7105919898,295979.50459773897,2659.7531570877813,255008.28256106103,407367.7974831155,466715.0020144718,381980.04421553266,405874.4664066541,886518.8377675583,689471.8772209564,369621.18503807095,306075.41024062404,145028.01744947545,3269.9357880738507,38542.50218267898,44364.69316112328,2638876.80978609,2480094.4480091007,2231407.678489847,2122338.692409185,1931225.4842976416,2224978.1480139364,2550508.268053975,2379121.7051921873,2248481.512401496,2186520.291860001,2166811.723643032,1821209.6042980917,1900480.206013559,1994909.8829951277,2019309.8731026826,1792389.741126547,1665309.5614058564,1641321.9927246799,1646642.9843937969,2068588.4660349714,2768751.229992834,3028441.1995923216,3212870.1734322673,3222486.009134216,3185393.474174588,3295867.2237134655,3263664.3361790753,3150300.5501397555,3279163.8710679202,3367533.637617302,2939113.6417026743,2971260.4154868824,3267428.3881708505,3776961.6453913595,4228502.686095185,4155130.954485331,3948556.5789533556,3684234.84583927,3367154.946849603,3134959.7769209184,3120262.9934955463
20,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5463.947397935523,55168.019430495886,0.0,367059.44619912165,970068.4631222223,1478505.5808258778,1404930.426519759,1327422.6486411444,924126.5262857112,592606.8888780922,21102.390322902287,0.0,45404.3834227568,168956.58067001373,542156.4494240931,1061498.7779867093,1218779.551032556,1201351.0425202206,1262888.6702259849,1325330.246450911,1329777.198156142,1527131.2072960916,1430125.167717822,1271158.1541099495,1110487.1727056724,1055744.9539031559,986075.955371395,810578.2333902376,455358.68807500263,132602.40888785286,237459.3173470499,1131883.3243786215,914524.5595451135,589734.226207138,1110878.931377261,1577733.9298185217,1451927.3713207475,1282419.5250511488,1229903.176012449,1182816.998236072,1152745.3756031739,1127650.0325560258,1005348.288654081,651505.4501410344,119349.28518657219,74201.63248470068,18790.217983738556,35192.5365520573,22203.94922793975,44162.139930320904,449454.26594994037,310507.3393287026,122837.51232112867,310096.37950091844,364363.77917446144,95944.76592046277,3146.9407082447815,1986265.4186184402,1810818.4796287278,1630398.9783269195,1697257.7439277866,1725333.820807311,1939231.3413448392,1855614.6338482026,1973605.3989312127,1779608.441999307,1606743.2151507118,1522941.6682860497,1405123.4418235535,1327032.5821251373,2005554.4745198078,1986171.916825989,2040797.1852324805,2086975.9426545524,2027868.9657429932,1980034.302051444,1695481.080637246,1724149.369722661,1741109.4272147156,1866265.2682506787,1830353.6727773747,1941318.3224359835,2010427.5130109454,2084271.9626752422,2228717.860419181,2932470.203021091,2682263.393823292,2702584.4896432366,2530436.518054499,2297923.6240162095,2141773.1031089397,2420816.925905238,2566577.8279912816,2734996.1684926655,3128984.226057532,3494869.3109892835,4059133.341256365,4912929.14860839
25,22,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9574.474352411733,100433.33224388013,48602.22449475222,463393.9202750836,539606.207637347,515525.0115833527,273021.2382083701,31157.282902159994,0.0,0.0,0.0,68793.10644938286,132563.20154985564,423100.2548569771,558357.1792007455,781526.3519212829,799357.4828294588,736192.2772537248,801097.8478473828,774693.0374088057,1131557.9970255662,1372624.2600298189,1355087.669271802,1326135.315352014,1218293.523015632,1077170.9473027526,996884.8151783564,1096967.0983690182,1085628.8557611855,545918.4151221358,131741.4994927085,103410.35401484772,415617.75673332525,1156242.5156796605,1459289.5269229342,1509769.1499565186,1488073.0002218361,1463919.7098213397,1458053.2365945082,1422743.6738937288,1248392.9563838656,1079941.2227148141,969213.2824595706,458464.7264256912,402074.65574098314,347387.49057156686,148884.8993649287,32669.27056658129,24521.18269948914,434484.11952191114,223515.64212322742,13273.6650235091,99539.6756665791,322261.7297764742,305626.78421388083,1121885.4235167955,912072.1639499855,1053395.963534716,1054737.8255918324,1173122.7087480274,829386.41664503,651368.2826530299,641682.4469756525,782793.4619611488,810204.9854092272,721628.5972683928,438148.9357846262,591794.694041236,1286582.614138878,1335038.8937205318,1550683.8187888255,1756583.6651086044,1784454.555165419,1836047.5574456532,1640837.7743109537,1388562.0851075912,1186549.0043869764,1006510.1938491091,902483.6760518535,932213.8817076754,914573.0528838614,899326.4005270798,1524027.1406318832,1260480.0997211754,1248675.4718807465,875526.4557926022,1090640.7435145709,1543718.3545790033,1905495.5158420682,2419008.71843055,2923465.962696863,3640179.4831712916,4744816.687021133,5333630.532420946,5582885.285690095,5395816.301565142
30,27,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35958.01498132915,122784.44932137128,132136.89318166388,114236.12853239925,11.120627378060137,0.0,0.0,0.0,0.0,0.0,34504.70535880727,121348.12624637339,193122.92726728803,215521.29406091545,174656.9754788757,97465.28532525679,53164.69859157693,10870.190973224413,36013.81363723932,579495.8923250753,828466.4816768399,747405.3801963938,1246059.6763924814,1695626.4227961719,1912736.7407887715,1674777.8354554842,1092807.6151094676,1017556.3180674112,548400.3845982417,110.64469321229939,719.6790674941993,535331.9856276861,792827.5285614659,1104225.8045505825,1223277.9691832466,1317148.9945104083,1369191.1120024472,1406179.3742804846,1496416.1788973266,1405302.1026548522,1244634.8093128696,1052631.4671481308,1041132.9413616224,1029754.7728320245,964953.5217086214,852727.2544260453,559107.269797126,252327.91069745395,455773.6738651456,343561.61640699336,296881.4791455298,461783.1009343038,776472.587847681,1765466.6176503066,1264370.1796889564,753760.2794958032,589272.6457424746,554196.6988823165,985571.1871497508,1235633.4177645482,1220354.738051964,1039305.589015439,915283.4234419991,847632.7899346345,1175903.7403044093,1395159.0134081088,1829635.4526649676,1709626.4349489058,1637040.082271233,1680233.7364472186,1519451.0385682734,1491568.949797031,1334100.0554930004,1142785.2187564704,1257369.0116680535,1417983.4190289266,1571963.3568562558,1608820.3572835987,1605590.7571180025,1549350.7107758722,1911284.4801991626,1674520.3401994132,1508410.7023141664,1729542.3040728916,2287718.684404811,3008213.163669756,3406496.1757646995,3928406.2149135815,4587304.845884657,4615821.41390516,4306806.064894406,4141264.340978359,4016500.8462690664,3882442.99348162
35,32,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10617.184938644568,19266.675169326303,18587.504129843168,43.3161139913728,0.0,0.0,0.0,0.0,653334.9919470022,570674.5674060027,927202.6253093171,1092283.7389427884,872940.1743459555,1235852.7458183784,1562628.45978844,1570938.86911713,1306268.120558689,1030738.6874343933,762000.2961687413,0.0,38034.12835864358,260572.2963124835,534427.6793565383,602259.0991602684,851126.19372674,925580.213765038,975405.2258746895,1233620.2507889979,1553799.6781989636,1520619.0970660613,1375404.2206716803,1357524.2929872326,1339836.5054291505,1283908.9939540501,1188466.72098989,1105225.1669286324,1398845.8293032057,1410997.5691236507,1536384.0849141888,1370409.5739845533,1294953.33640189,1233452.4638046059,1414949.4028693866,1744850.0067146958,2231574.9244280905,1935718.1277885758,2444391.6973639936,1083697.0297878059,1175151.1230467935,1449048.1832222207,1575036.6357568852,2125384.9310713382,2247715.313578879,2651371.7103247247,3336239.257482841,3640598.898039621,3226722.10064211,2257740.4088349873,1862701.588123485,1734651.1362122651,1547243.2589943763,1903830.2923056304,2287971.1230481314,2360438.5048643514,2440961.6345498757,2387403.8512421744,2364845.687227454,2393428.213153969,2489963.6376438458,2829289.6510201995,2857918.545104008,3147590.456721955,3686155.3838583613,3928083.0952427117,3898532.1641987944,4034670.0918147485,4028944.385792366,3764909.735730218,3597315.4995587664,3241545.1894960487,2892546.073443022,2429638.963344003,2154461.0935602235
40,37,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138895.42340597714,353306.3087807121,575404.4011030674,450246.39992879756,430733.1301845573,513375.51390619663,624271.6840811543,902435.8234319694,1069230.1451258434,1575495.1842869408,1383347.0953861643,733184.2838700837,0.0,0.0,42174.85038398439,101027.27196294788,341691.34327531746,374104.184231575,438289.5806144477,836752.9956646656,1063286.014530908,1398294.2409448454,1578728.4398480067,1567314.713587776,1565706.5591122336,1592886.4410659373,1886173.1988917799,2338694.464471261,2580087.2026815386,2329851.315848779,2147720.988635878,1543522.3450340992,1258031.246937228,1237530.5990986195,1160012.692915835,1181699.5861185123,1140000.9713879777,1189335.0679062933,2251283.116938622,1959885.0993269456,1955557.605859607,1897953.309130961,2268607.090522734,2604797.149761538,2321970.742795009,2991535.863051613,3154178.245257279,3680154.1328240037,3949243.752435111,3770989.5719641,3252896.8076356407,2966070.165859888,2850843.8272102857,2316543.72408943,2587973.549807002,2646702.2184546697,3223573.7238632157,3556255.697632786,3756644.198874473,3761135.799301558,3907341.5335104405,4471060.6424388215,4888158.807715792,5139142.549514289,5116662.258802595,4414680.487548435,3888031.562891597,3488370.0458414806,2957924.1303735124,2329206.4982207245,1827182.5740279495,1439365.4614342628,1125670.9918557184,818819.3570028471,633830.4835759023
45,42,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23484.242963995788,11374.931719073516,5475.874398792686,11498.288501062592,21949.906847892045,432490.1466710356,693597.8625848624,1052328.8845873328,1801547.4216208477,1194395.3297776273,777164.7336041195,299107.51662596746,3318.4270085222743,0.0,0.0,0.0,0.0,243426.68541487557,738600.9673533265,1091006.050243011,1463131.534872422,1529080.4491104954,1613279.7139164882,2093685.1404654933,2403282.6307081273,2761903.1666076197,2611179.115499701,2633480.035963273,2237871.4389496017,1756770.5049519525,905216.5861410422,416522.00044083386,272729.7683180921,416815.758859344,816778.1816464044,824136.7507517228,1702754.3543339514,2733789.0640421268,3274050.8403046746,3345019.990312905,3390826.404366343,2379926.452357496,2562092.0961037506,2351754.039606791,2271316.7105969614,2340282.640130571,2374800.097462451,1938053.4660173687,3154654.11409878,3333129.8418475706,3232079.215063329,3610628.003303523,3686151.130228065,3853102.228702367,4246556.054946479,4592926.741221502,4611202.658450225,4435588.046292343,4582299.79231372,4520416.053165645,4399436.011148701,4225096.026171086,4138631.4076338876,3751858.7794027617,2912032.075250313,2528615.3012627987,2241122.053655596,2097576.2544018133,2087685.1867301257,2253468.394288917,1974494.1998938776,1512680.6709390564,1206957.8418153503
50,47,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8516.609693815964,341428.9815338443,454420.0645056494,604558.1898375106,1860415.6112221477,1065574.3789021517,1130901.2532722957,877237.7544510034,878466.3401608822,746029.0190517302,647361.4687391343,676124.7219504394,673491.2482958355,1020819.3637491881,1243264.504420308,1706172.4999839105,1703217.027133778,2016083.8563493458,2367173.4893748765,2167153.5998133426,1753720.2197753922,1773929.8222384173,1630615.1438881308,1911992.5068061478,2143216.1551956492,1610179.9882360885,1200974.8504831071,546833.1761956492,508402.15778644895,308620.42288525106,888953.3526989825,1963415.6561783396,2615116.217244885,3235919.42191629,3091033.3505131556,2912042.1039349604,2882116.7110383203,2298331.698344972,2191706.613061172,1766113.1654558294,1846910.0007893713,1809233.7202182938,1826018.96525768,1841971.7433877452,1864681.6246097474,1959206.3700360414,2659251.0501526874,3381848.034297948,3379925.2791804885,2780957.7415070254,2539021.6203049575,2587804.152118857,3274150.2626475045,2723695.0540330987,2742340.521251674,2770146.137861608,2344667.503542354,2382274.4775878624,2083958.7622267783,2082607.8203165429,1949934.4508318296,1629287.4252630265,1632301.9689205515,1594458.5278318352,1851558.4138065942,2037885.039170267,2341982.6655992945,2285344.4403887107
